text,date,label,label_name,id
Take notes {@Tampa Bay Buccaneers@} on what a good running game can do for you! Sign or draft a #1 RB this offseason. Congrats to {@Derrick Henry@} and all of the titans fans for making it this far!,2020-01-12,4,sports_&_gaming,1216293174202851328
"So the {@San Francisco 49ers@} go 13-3 and get the 1 seed. People still doubt them. They DOMINATE the Vikings and advance to host NFC Championship. Yet, I wake up today and all I see is how great the Titans suddenly are. SMH ‍♂️ #allgasnobrakes #Faithful",2020-01-12,4,sports_&_gaming,1216418043913539586
"So glad things are working out for {@Ryan Tannehill@} I still a Dolphins fan, but I m hopping on the Titans train because of him #TitanUp #OnceADolphinAlwaysADolphin #Finsup",2020-01-12,4,sports_&_gaming,1216419482958278657
"The Texans were up 24-0 headed into the second quarter. Going into the locker room, the Chiefs are leading 28-24. Most teams can’t make up that difference over the course of an entire game. WHAT A HALF! #NFL | #NFLPlayoffs | #HOUvsKC | #WeAreTexans | #ChiefsKingdom {@NFL on CBS@} ",2020-01-12,4,sports_&_gaming,1216478046963884040
"Everyone at my hotel (@HiltonRiversid)  is cheering for the Texans because of {@Deshaun Watson@} , {@Deandre Hopkins@} , & {@Dj Reader@} . By the way, I’m a salty Cardinals fan who wanted Watson (Watson or bust) in the 2017 draft. #WeAreTexans #Clemson #ClemsonFB #CFP #LSUvsCLEM",2020-01-12,4,sports_&_gaming,1216478658317246467
The #Texans are the first team in #NFL history to be up by 21 points or more after the first quarter and trail at halftime #HOUvsKC   (h/t {{USERNAME}},2020-01-12,4,sports_&_gaming,1216478851167072257
#SEAvsGB A 20-yd TD pass from {@Aaron Rodgers@} to Devante Adams has given the {@Green Bay Packers@} a 7-0 lead over the {@Seattle Seahawks@} w 10:37 left in the first quarter in Green Bay. #NFLPlayoffs,2020-01-12,4,sports_&_gaming,1216508218802868229
"The Cowboys have Mike McCarthy, the Texans need a new coach now, {@Lincoln Riley@} ? I hope at least, #Texans #FireBillOBrien #BoBSucks",2020-01-14,4,sports_&_gaming,1216898347476443138
"“Love is like the wind, you can t see it but you can feel it.”  ― Nicholas Sparks  #PUSHAwardsMaharrrrs #FumiyaSankai {{USERNAME}} ",2020-01-19,3,daily_life,1218709660263301120
Watching {@Tim Elliott@} chuck a 1/2 Terry Etim in that first round. Not often you see Rigor Mortis set in half way through a knockout. #UFC246,2020-01-19,4,sports_&_gaming,1218710404211150849
"MMA vs {@Cowboy Cerrone@} Link    {{URL}} UFC 246 McGregor vs Cowboy Live Stream Free  Date: Saturday, January 18, 2020  #McGregorCerrone #UFC #CerroneMcGregor #mma #boxing #live #stream #free #online #Fighting",2020-01-19,4,sports_&_gaming,1218713627953205250
The King {@Conor McGregor@} knocks out the cowboy in just 40 seconds. WOW! #UFC246 #thenotoriousmma,2020-01-19,4,sports_&_gaming,1218773038277132288
"New song by {{USERNAME}} to kick off the first round of #RevTeam videos. And hey, I m singing in the background, check it out. {{URL}} ",2020-01-19,2,pop_culture,1218797872721747974
. {@Easy Rock Manila@}  s #OnScreen963 will begin with  Bad Boys for Life  coming to {@SM Cinema@} {{USERNAME}} officially starting Wednesday.,2020-01-19,2,pop_culture,1218859357204434949
Sending lots of luck to {{USERNAME}} and the {@England Netball@} girls as they take on New Zealand in the first round of the Nations Cup.  #dousproud #hertssquad,2020-01-19,4,sports_&_gaming,1218863472823492608
Some gigs on the Horizon!   #theQueestreetbrewhouse #  on 28/02/20 with #Ithelusionist and #IronDuke  Free entry that one   #Bloodstockopenair #metal2themasses {{USERNAME}} Hitchin  Metal to the masses first round!   29/03/20  more to come!  #metal #metalessex #bloodstock,2020-01-19,2,pop_culture,1218885756053327874
" We’re going to break down each first round match of the Rafael Nadal quarter of the bracket, for your best bets and #Tennis #DFS lineups. Will anyone be able to take him down?   -@CMGCaleb_   #australianopen #atp #tennis #dfs {{USERNAME}} {{URL}} ",2020-01-19,4,sports_&_gaming,1218923586754371584
"Bad Boys for Life grossed an estimated $59.18M this weekend, which represents the 2nd largest January debut of all-time.  4-Day weekend estimate is $68.10M.  #BadBoysForLife  #BadBoys  #BoxOffice {@Sony Pictures@} {@Bad Boys@} ",2020-01-19,2,pop_culture,1218926077936066562
Bad Boys For Life  wins the box office with huge holiday weekend - {@CNN@} {{URL}} #BadBoysForLife #badboys {{USERNAME}} {{USERNAME}},2020-01-19,2,pop_culture,1218948170887192582
The Irish Assassin does it again... the man is a machine. {@Conor McGregor@} #UFC246,2020-01-19,4,sports_&_gaming,1218949471071100930
Check out what I just added to my closet on Poshmark: Free People Catch the Wind Skirt Size 0 NWT. {{URL}} via {@Poshmark@} #shopmycloset,2020-01-19,3,daily_life,1218953515298484224
"A disturbing video has surfaced of ex-NBA player Delonte West being beaten in the streets of DC. And, the new Aaron Hernandez documentary is making life very hard for the family of Odin Lloyd. Listen to the #DirtReport with {{USERNAME}} & {{USERNAME}} ! {{URL}} ",2020-01-21,4,sports_&_gaming,1219751022207426560
SCORE UPDATE  7-5A  Birdville 74 Azle 42  7-0  Finished with first round strong. 0-0 starting now!  #HawkNation #Family {{USERNAME}} {{USERNAME}} {@dfw varsity@} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@DFW Inside High School Sports@},2020-01-25,4,sports_&_gaming,1220916551135768578
"#PadmaAwards Congratulations to all winners, you deserve it. However, I don’t understand why {{USERNAME}} , despite of doing very strong roles, didn’t get any such award so far. She truly deserves it {@Yash Raj Films@} ",2020-01-26,2,pop_culture,1221250500894396418
Diba year of the rat? Bakit may dog? Haha #iWantLuckyMayWard {@Maymay@} {@Edward Barber@},2020-01-26,3,daily_life,1221279847235772418
Watching {@Marvel s Runaways@} ( {{USERNAME}} ).  New Episode – Left-Hand Path (S03E07) #Runaways #MarvelTV #MCU {@Marvel Entertainment@} {@Hulu@},2020-01-26,2,pop_culture,1221306233644146688
"A new episode of #TheGivShow is available to listen to on {@SoundCloud@} Like, Comment, and Follow  Follow {{USERNAME}} #Givnation #SportsTalk {{URL}} ",2020-01-26,2,pop_culture,1221306826307837959
"Chinese New Year of the rat  you say, hmmm. Today, and every Sunday {{USERNAME}} #Marylebone it’s Day of La Ratte  Come and celebrate it with us from 10am {{USERNAME}} ",2020-01-26,3,daily_life,1221307294299848710
I want to win #Amazon Gift Card from {{USERNAME}} but I need your help! Please share the link (and sign up too) #Win {{USERNAME}} {{URL}},2020-01-26,1,business_&_entrepreneurs,1221310958636879873
Check out what I just listed on Mercari. Tap the link to sign up and get $10 off. ⁦ {@Official Hobby Lobby@} ⁩ {{USERNAME}} #hobbylobby #mercari #print #prints #frames #decor #homedecor #resale {{URL}},2020-01-26,1,business_&_entrepreneurs,1221311284202876929
"#OurHeroAsim I don t understand why everytime they make asim to say sorry to shukla, paras zariwalla and ..... {@ColorsTV@} have some respect of your own show. Even callers of the week always called to clear shukla, is it a co accident? I don t think so. #StopTargetingAsim",2020-01-26,2,pop_culture,1221334238689218567
"So I just finished the new episode of #RWBY7. #RWBY7spoilers here, but WHY???!!!! Why would you kill Clover?! I liked him! The moment he showed up on screen a total badass he became my favorite character of the season! {{USERNAME}} is /THIS/ what you meant?!!",2020-01-26,2,pop_culture,1221338024434393088
"I still don t understand why they didn t get {@John Oliver@} to play the grown up #HarryPotter at the end of Deathly Hallows pt 2, and I never will! {@J K Rowling@} please write some grown up HP adventures so we can FINALLY see him in his element (JO, not HP)",2020-01-26,2,pop_culture,1221395012820189184
17 weeks until the #DruridgeBay10 and our 2nd Junior Run Sunday 24th May  - Sign up at {{URL}} #Running {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2020-01-26,4,sports_&_gaming,1221398508110065664
I’m joining {@Peanuts Here@} in donating peanut butter to food banks just by tweeting peanut emojis. Wanna donate too? Tweet with   ! #SpreadingGood,2020-01-26,3,daily_life,1221402117606264832
"Man, last night was another great night with my guys {@ICE T@} {{USERNAME}} {{USERNAME}} #BryceOliver #RichTheDon #JayLense  Food was on point, Jokes was uncensored, knowledge was well given. Missed the video shoot but came home in a fresh mink jacket. Compliments by the #OG ice",2020-01-26,3,daily_life,1221428882890461185
Sign up with {{USERNAME}} and score a $50 bonus! #giftgiver #ibetyouloveit {{URL}},2020-01-26,1,business_&_entrepreneurs,1221429311485304832
Ni Hao! We hope the Year of the Rat is turning out to be MICE and easy for all of you! We’re reposting an old #nihaokailanbento spread to great the new year. Gong Xi Fa Cai BentoPHeeps!  {{USERNAME}} {{URL}},2020-01-26,3,daily_life,1221430320874119168
A new episode of #BPS starts NOW! {{USERNAME}} {{USERNAME}},2020-01-26,2,pop_culture,1221432562356293632
A contributor on #LetsTalkAbuja on 95.1 {{USERNAME}} called Efe shared this & it s so true...   The world truly is a global village not only with the internet & technology... It s also a global village with infectious diseases.  {@NCDC@} {@Nigeria Health Watch@} {{USERNAME}} {@Chikwe Ihekweazu@},2020-01-26,5,science_&_technology,1221552346481774593
"Kobe might have passed away, but I’m gonna stay strong and live on with #MambaMentality #RIPMambaAndGianna {{USERNAME}} ",2020-01-28,4,sports_&_gaming,1222305316743852034
Our {{USERNAME}} tells us what gives the 49ers defense the #FantasyFootball edge in the #SuperBowl this weekend. {{URL}},2020-01-29,4,sports_&_gaming,1222333539015741441
Xbox Battle Predicts the 49ers to Win the Big Game as {@Richard Sherman@} Defeats {@Travis Kelce@} in {@Madden NFL 22@} 20 Preview of Sunday’s Showdown!  #SBLIV {{URL}},2020-01-29,4,sports_&_gaming,1222364802456150017
" THE 49ers  CASE TO WIN SUPER BOWL LIV   They might be the underdogs, but the San Francisco 49ers might actually be the superior team heading into #SuperBowlLIV, as {{USERNAME}} explains here: {{URL}} ",2020-01-30,4,sports_&_gaming,1222753808423374848
(1/2) The North Jersey HS  community may leave its heart in San Francisco this week - 2 Bergen County alums are preparing for #SBLIV with the 49ers.  ⁦ {{USERNAME}} grad K’Waun Williams is one... {{URL}},2020-01-31,4,sports_&_gaming,1223209394273431553
KC s Corner 1.31.20!!  -R.I.P Kobe  -Can the 49ers Contain Mahomes? -My young gunnas from the Free Game Podcast {{USERNAME}} & {{USERNAME}} pull up to talk all things Super Bowl 54.  Check it out!  #KCsCorner {{URL}},2020-01-31,4,sports_&_gaming,1223394704504475648
I have the Police Chief here.  What do you make of this?  Well apparently Netflix has annoyed fans of this Lucifer fellow. He seems to have great influence on them. I m not allowed to discuss this case further at this time. #KeepLucifer #Devil666 {@Netflix@} {@Warner Bros TV@} {@BRUCKHEIMER FILMS TV@},2020-02-02,2,pop_culture,1223786283975098368
Check out THE BEAST IN THE CELLAR SEVERIN BLU RAY LMTD 1/3000   SOLD OUT 4 K SCAN NEW!  #SEVERIN {{URL}} via {{USERNAME}},2020-02-02,2,pop_culture,1223815035941806080
"⚪ 1 John 4:8 If you tinker with water you get wet, if you tinker with God, you get loved! ⚪ When God raised Christ, it s not only the head that raised but the body as well! The church is the body of Christ! You are the body of Christ! (Eph 1:22-23)  ~ {{USERNAME}} #RECALIBRATE",2020-02-02,3,daily_life,1223815551916630016
#FreeSatan #Brings8nBack Dont see a single reason for {{USERNAME}} to be suspended. Really hope he gets unsuspended. He was funny asf.,2020-02-02,3,daily_life,1223817762860126208
The {{USERNAME}} boys take the win tonight in {{USERNAME}} against {{USERNAME}} in the #SiegeInviteSeries   Proud of these guys and GGs to Carnage,2020-02-02,4,sports_&_gaming,1223844239525548032
"Man, thought about getting a {{USERNAME}} for my mom who is allllllways sick, and the freaks are sold out for a while. Plus they’re made in Korea, and that kinda makes me nervous....   #warfareisreal",2020-02-02,3,daily_life,1223845543824281600
I m sorry that {@Nashville Predators@} didn t win the game tonight and we will be better on Tuesday night guys now. #Preds  {{URL}},2020-02-02,4,sports_&_gaming,1223846742929616897
"#AsimRiaz is such a cute, innocent boy at heart, kiddish sometimes, goofy sometimes, lovable, kind and polite most of the times! #AsimForTheWin {@ColorsTV@} {@Bigg Boss@} ",2020-02-02,2,pop_culture,1223847171407015936
Stay Strong {@Asim Riaz@} . Watching your back no matter what . #AsimForTheWin {@Bigg Boss@} {@ColorsTV@},2020-02-02,2,pop_culture,1223848159668883456
I m on the last {{USERNAME}} #rapid of the night with about 15 other riders. I am the only woman.    I wanna walk through the park in the dark Women are scared that men will kill them I hold my keys Between my fingers  {@courtney barnett@},2020-02-02,3,daily_life,1223904464916008960
"ThePrint reporters hit the ground..  Modi wants to double farmers’ income by 2022. But it is only their debt that’s growing  Continuing the series on Econ distress from UP, Bihar by {@Sanya Dhingra@} & {@Praveen Jain@} #RuralIndiaInCrisis {{URL}} ",2020-02-02,1,business_&_entrepreneurs,1223933413603733504
I really hope {{USERNAME}} and {@Sidharth Shukla@} will be together soon.. I request u both not to fight.. Ur fans want to see uh both together not fighting with each other.. Love uh both..❣️ #SidNaazForever  #Shehnaazians  #SidharthShukla,2020-02-02,2,pop_culture,1223934804376207365
#ModernWarfare  have you buffed rooftops on ground war? seems like even more rooftop campers than ever and the amount of defcon nukes im seeing is ridiculous {@Infinity Ward@},2020-02-02,4,sports_&_gaming,1223966112121085952
"Man, I really hope the {@Kansas City Chiefs@} win the #SuperBowl2020 tonight!!    #Mahomies 4 today!  #NFL",2020-02-02,4,sports_&_gaming,1223966481182003200
"Daredevil’s got The Hand. The turtles have The Foot. I get these guys. Go ninja, go ninja, GO! #44ever #thehand #footclan #daredevil #tmnt #taekwondo #readmorecomics #trusttheprocess {{USERNAME}} maestrochoung @ Young… {{URL}} ",2020-02-02,2,pop_culture,1223967179495763969
I will be taking payment for The Leap Day Express to #FGRFC this Saturday.I will be 14.15 - KO - Outside The Ticket Office.Half Time - West Stand Bar (North).Post game for 20 minutes - outside The Ticket Office.Its £25 per person.Its still sold out #lofc {{USERNAME}} #LOFC,2020-02-02,4,sports_&_gaming,1223999466673524741
"I always love {@BLACKCAPS@} . Before its not too late, I really hope their desire to win overcomes the fear of losing. #NZvsIND",2020-02-02,4,sports_&_gaming,1224026957727162368
So serious question for {{USERNAME}} . When do you plan on stepping down from your position {@Blizzard Entertainment@} .  Since your tenure as president you have run the company into the ground so I m just curious. #pcgaming #blizzard,2020-02-02,4,sports_&_gaming,1224027808344621056
Some of the #ZackSnydersJusticeLeague fan posters are absolutely stunning.. really hope the winning posters gets to be the official poster for the #ReleaseTheSnyderCut {@Zack Snyder@},2020-02-02,2,pop_culture,1224029639510831105
" {{URL}} 5 man down! I repeat 5 man down! Slow and steady wins the fight, but dont do what these guys did. Dont let someone push up stairs and take you down! #EscapefromTarkov {@Battlestate Games@} #twitch",2020-02-02,4,sports_&_gaming,1224088650599796736
